Date,share35,Master,Debt,Deposits,share20,share65,Thaishare,estate,abroadshare,abroadDebt,gold,active,vayu
19/05/2566,30.1609,27.4451,22.2929,20.3244,26.6966,32.8392,24.4867,22.2023,22.3682,28.0264,27.3037,29.9932,27.8545
18/05/2566,30.1899,27.4606,22.2933,20.3237,26.7116,32.8697,24.7202,22.1845,22.3439,28.0251,27.356,29.6876,27.8806
17/05/2566,30.2081,27.4903,22.2912,20.3231,26.7336,32.8561,24.7659,22.1391,22.2732,28.0239,27.4564,30.043,27.8553
16/05/2566,30.2272,27.492,22.2997,20.3224,26.7434,32.8607,25.0612,22.1575,22.2131,28.0227,27.4925,30.0274,27.8552
15/05/2566,30.2276,27.4849,22.3006,20.3218,26.7446,32.8474,25.1126,22.2686,22.1855,28.0214,27.5268,30.3315,27.8287
12/05/2566,30.3042,27.5221,22.3088,20.3199,26.7852,32.9089,25.6059,22.3436,22.1027,28.0177,27.5906,30.367,27.8783
11/05/2566,30.3234,27.536,22.3079,20.3192,26.7971,32.9329,25.6862,22.2749,22.1177,28.0165,27.6491,30.3062,27.8929
10/05/2566,30.3041,27.5105,22.3057,20.3186,26.778,32.9278,25.7067,22.2191,22.1276,28.0152,27.5761,30.5484,27.8909
09/05/2566,30.2716,27.4867,22.308,20.3181,26.7578,32.8866,25.6673,22.2947,22.0879,28.014,27.4909,30.608,27.8553
08/05/2566,30.3187,27.524,22.3151,20.3175,26.79,32.979,25.6362,22.1018,22.2273,28.0128,27.5249,30.464,27.9373
03/05/2566,30.2515,27.5204,22.308,20.3149,26.7739,32.8068,25.1363,22.0311,22.0736,28.0067,27.6684,30.77,27.7777
02/05/2566,30.2524,27.5176,22.2971,20.3143,26.7684,32.8504,25.0371,22.0103,22.1816,28.0055,27.6005,30.5985,27.8131
28/04/2566,30.2591,27.5196,22.286,20.3066,26.7676,32.8934,24.9856,21.9065,22.2765,28.0006,27.5893,30.0878,27.8573
27/04/2566,30.2045,27.4764,22.2949,20.306,26.7367,32.7885,24.9946,21.918,22.1294,27.9993,27.4978,30.082,27.7656
26/04/2566,30.1984,27.4981,22.3069,20.3054,26.7522,32.7068,24.8977,21.9383,21.9835,27.9981,27.5983,30.12,27.6842
25/04/2566,30.2385,27.5344,22.3142,20.3046,26.7802,32.7645,24.8361,22.0517,22.0732,27.9968,27.6551,30.3564,27.7291
24/04/2566,30.2881,27.54,22.3081,20.3042,26.7906,32.9436,25.0183,21.9545,22.3271,27.9956,27.5144,30.2102,27.9067
21/04/2566,30.2832,27.5294,22.3015,20.3029,26.782,32.9711,25.0568,21.9808,22.3791,27.9919,27.457,30.1366,27.9361
20/04/2566,30.289,27.5384,22.2918,20.3022,26.789,33.0014,24.9867,22.0172,22.4375,27.9906,27.4726,30.4343,27.964
19/04/2566,30.3435,27.5631,22.2904,20.3015,26.8123,33.1201,25.2113,22.1095,22.5541,27.9894,27.4153,30.3626,28.0763
18/04/2566,30.3827,27.585,22.2927,20.3011,26.8358,33.1826,25.4298,22.0332,22.5823,27.9881,27.4507,30.4324,28.1314
17/04/2566,30.4037,27.5945,22.3017,20.3005,26.8475,33.2139,25.5273,22.2415,22.5917,27.9869,27.4404,30.351,28.1519
12/04/2566,30.3643,27.5907,22.2992,20.2981,26.8414,33.0687,25.4073,22.3627,22.3669,27.9808,27.6252,30.6106,28.0079
11/04/2566,30.3663,27.5874,22.2984,20.2972,26.8393,33.0815,25.4646,22.334,22.3834,27.9796,27.6097,30.3682,28.0209
10/04/2566,30.3556,27.5904,22.2991,20.2973,26.8406,33.0379,25.3751,22.1214,22.3344,27.9783,27.6428,30.2358,27.9793
07/04/2566,30.3113,27.5689,22.3027,20.296,26.8208,32.9626,25.1386,22.2612,22.2942,27.9747,27.6571,30.3744,27.9088
05/04/2566,30.2833,27.557,22.2978,20.2951,26.8078,32.8934,25.0864,22.2172,22.2082,27.9723,27.7199,30.5207,27.8448
04/04/2566,30.3779,27.6088,22.2911,20.2945,26.8537,33.092,25.3199,22.2681,22.4202,27.9711,27.6794,30.7046,28.0312
03/04/2566,30.3987,27.6152,22.3084,20.2939,26.8628,33.1504,25.3998,22.231,22.495,27.9698,27.6022,30.2339,28.0924
31/03/2566,30.338,27.572,22.3197,20.2928,26.829,33.0642,25.2881,22.3745,22.423,27.9662,27.5305,29.97,28.0229
30/03/2566,30.2646,27.5277,22.324,20.2881,26.791,32.9297,25.2626,22.4117,22.2424,27.965,27.437,30.0928,27.9132
29/03/2566,30.2206,27.495,22.3356,20.2876,26.765,32.8064,25.4822,22.345,22.0074,27.9638,27.4256,29.7982,27.8034
28/03/2566,30.1748,27.4762,22.346,20.2869,26.7487,32.6869,25.4607,22.3939,21.8297,27.9625,27.4275,29.9966,27.696
27/03/2566,30.1599,27.4818,22.3539,20.2863,26.7501,32.6393,25.2246,22.3081,21.8115,27.9613,27.4681,29.8238,27.6539
24/03/2566,30.1633,27.4985,22.3456,20.2843,26.7586,32.6236,25.2035,22.3852,21.7898,27.9577,27.6323,29.9838,27.6378
23/03/2566,30.1625,27.4849,22.3416,20.2837,26.7524,32.6393,25.2241,22.1403,21.8171,27.9565,27.6059,30.2914,27.6529
22/03/2566,30.1047,27.4421,22.3209,20.2835,26.712,32.5483,25.0476,22.0297,21.7372,27.9553,27.524,30.0805,27.5745
21/03/2566,30.0386,27.3821,22.3134,20.2828,26.6626,32.4699,24.9045,21.9734,21.6933,27.954,27.4027,29.5428,27.5119
20/03/2566,29.9102,27.3278,22.3131,20.2821,26.6096,32.197,24.54,21.8479,21.3875,27.9529,27.4892,30.0252,27.2614
17/03/2566,29.9388,27.341,22.2966,20.2816,26.62,32.2555,24.6778,21.8836,21.4322,27.9493,27.5131,30.0382,27.3212
16/03/2566,29.9128,27.3137,22.2977,20.281,26.6001,32.2569,24.5257,21.5588,21.4959,27.9481,27.3893,29.2549,27.3197
15/03/2566,29.9434,27.3596,22.2944,20.2803,26.6274,32.2486,24.6273,21.6815,21.4077,27.9487,27.4835,29.2859,27.3141
14/03/2566,29.8559,27.3075,22.2757,20.2798,26.5761,32.1928,24.0017,21.3534,21.54,27.9475,27.3112,29.0264,27.2636
13/03/2566,29.9687,27.369,22.2688,20.2792,26.6397,32.3128,24.7074,21.7385,21.4662,27.9464,27.4206,29.2395,
10/03/2566,30.052,27.3905,22.2441,20.2776,26.6667,32.512,25.1188,21.9068,21.6534,27.9427,27.2443,28.7826,
09/03/2566,30.0919,27.3776,22.2344,20.277,26.6607,32.7084,25.3318,22.2831,21.9413,27.9416,27.01,28.179,
08/03/2566,30.139,27.3971,22.2241,20.2764,26.6768,32.8659,25.3084,22.3497,22.1972,27.9404,26.9652,27.9401,
07/03/2566,30.1082,27.3659,22.2277,20.2759,26.6534,32.8123,25.3909,22.5017,22.1357,27.9392,27.0031,27.7777,
03/03/2566,30.1556,27.3927,22.2044,20.274,26.6753,32.9462,25.2791,22.4984,22.3378,27.9354,27.0221,28.4047,
02/03/2566,30.0788,27.3477,22.1992,20.2736,26.6311,32.806,25.3057,22.6329,22.1477,27.9344,26.8964,28.1598,
01/03/2566,30.0865,27.3557,22.2006,20.2732,26.6417,32.7763,25.4471,23.0791,22.0432,27.9333,26.9646,27.6408,
28/02/2566,30.1823,27.4262,22.1983,20.2728,26.7006,32.8828,25.5649,23.1274,22.0891,27.9322,27.071,27.7044,"450,062,142,661.81"
27/02/2566,30.1389,27.3976,22.1898,20.2677,26.672,32.8234,25.5703,22.901,22.0375,27.931,27.0493,27.1331,"449,585,838,094.23"
24/02/2566,30.1154,27.384,22.2005,20.266,26.6628,32.762,25.6691,23.0506,21.9318,27.9273,27.0423,26.9373,"449,370,304,069.18"
23/02/2566,30.2176,27.4348,22.1938,20.2654,26.7144,32.9678,25.9027,23.1866,22.1702,27.9261,27.134,27.0924,"447,047,847,367.69"
22/02/2566,30.1951,27.4135,22.1886,20.2648,26.6978,32.9426,25.996,23.2256,22.1227,27.9249,27.0652,27.0863,"446,738,917,535.68"
21/02/2566,30.2597,27.4535,22.1928,20.2642,26.7333,33.0689,26.1541,23.2355,22.2691,27.9237,27.0682,27.2408,"447,491,669,259.71"
20/02/2566,30.3187,27.4939,22.1896,20.2635,26.766,33.1842,26.0047,23.1191,22.4854,27.9225,27.2409,27.2969,"448,219,524,316.53"
17/02/2566,30.4141,27.5758,22.1858,20.2633,26.8403,33.3469,25.9368,23.2352,22.5645,27.9197,27.2285,27.431,"449,599,246,147.54"
16/02/2566,30.4673,27.6025,22.1952,20.263,26.8798,33.4688,26.0199,23.4525,22.6481,27.9188,27.2126,27.2893,"450,151,472,163.63"
15/02/2566,30.5191,27.6356,22.1913,20.2627,26.9072,33.553,25.9931,23.3002,22.7602,27.9179,27.2811,27.3403,"450,764,105,966.22"
14/02/2566,30.4794,27.6203,22.2139,20.2623,26.9002,33.4506,26.0525,23.4944,22.6062,27.917,27.3265,27.4663,"450,491,468,331.99"
13/02/2566,30.5104,27.647,22.2119,20.262,26.927,33.4782,26.1271,23.4986,22.5892,27.9161,27.393,27.5119,"450,957,665,239.69"
02/10/2566,30.4381,27.6093,22.2205,20.261,26.8894,33.3369,26.0842,23.4822,22.4268,27.9133,27.3801,27.7086,"450,301,569,400.94"
02/09/2566,30.4666,27.6289,22.2296,20.2607,26.9121,33.3752,26.1236,23.515,22.4718,27.9124,27.479,27.5722,"450,662,622,645.67"
02/08/2566,30.4747,27.6327,22.2278,20.2601,26.9173,33.3724,26.0974,23.572,22.4615,27.9112,27.5314,27.8015,"450,758,717,483.46"
02/07/2566,30.5236,27.6599,22.2252,20.2594,26.9366,33.4809,26.157,23.61,22.6128,27.91,27.5128,27.7876,"451,296,282,857.99"
02/06/2566,30.5527,27.6884,22.2288,20.2588,26.9597,33.4917,26.231,23.6634,22.5873,27.9088,27.5838,27.762,"451,790,682,979.70"
02/03/2566,30.544,27.6758,22.2401,20.257,26.9529,33.4624,26.3799,23.8273,22.5608,27.9052,27.7112,27.1239,"451,634,255,063.49"
02/02/2566,30.6018,27.7253,22.2367,20.2563,26.998,33.5706,26.3044,23.8827,22.7038,27.9039,27.8472,27.6754,"452,496,300,689.16"
02/01/2566,30.5333,27.6777,22.2278,20.2557,26.9535,33.4776,26.4157,23.8602,22.5655,27.9027,27.7376,28.3043,"451,756,476,218.77"
31/01/2566,30.4818,27.6617,22.2164,20.2555,26.9275,33.3706,26.1344,23.8238,22.434,27.9015,27.6382,28.1025,"451,407,621,556.86"
30/01/2566,30.4525,27.6369,22.22,20.2525,26.9067,33.3167,26.3859,23.802,22.328,27.9003,27.5795,27.7093,"451,038,807,068.49"
27/01/2566,30.5569,27.7014,22.2225,20.2522,26.9696,33.5324,26.4682,23.7566,22.603,27.8967,27.6271,27.9243,"452,213,241,489.81"
26/01/2566,30.5046,27.6789,22.2349,20.2516,26.9474,33.4193,26.2989,23.6966,22.4911,27.8955,27.6564,27.8742,"448,473,521,573.52"
25/01/2566,30.5075,27.6897,22.2464,20.2513,26.9586,33.3672,26.4391,23.5905,22.3438,27.8942,27.7117,28.1768,"448,644,180,161.43"
24/01/2566,30.5091,27.6886,22.2505,20.2509,26.9598,33.3801,26.4505,23.7193,22.358,27.893,27.6971,28.0612,"448,686,239,493.61"
23/01/2566,30.4668,27.6538,22.249,20.2505,26.9264,33.3303,26.436,23.8269,22.3291,27.8918,27.6165,27.8903,"448,166,483,823.21"
20/01/2566,30.4365,27.6503,22.2568,20.2504,26.9215,33.2234,26.4042,24.1283,22.1555,27.8883,27.6545,27.8457,"448,077,571,163.14"
19/01/2566,30.5001,27.7097,22.2643,20.2498,26.9687,33.2342,26.6859,24.1051,22.0434,27.8871,27.7914,28.1353,"449,024,786,306.81"
18/01/2566,30.4663,27.6715,22.2553,20.2495,26.9386,33.1874,26.6277,23.2057,22.0318,27.8859,27.7954,27.5354,"448,433,546,807.30"
17/01/2566,30.4707,27.6575,22.2512,20.2491,26.9266,33.2619,26.5916,22.6986,22.1951,27.8847,27.6184,27.8425,"448,302,308,568.05"
16/01/2566,30.4564,27.6507,22.2599,20.2487,26.9192,33.2302,26.7007,22.5307,22.1378,27.8835,27.6248,27.9213,"448,214,743,490.89"
13/01/2566,30.4523,27.6474,22.2639,20.2476,26.9161,33.2218,26.7071,22.4439,22.1283,27.8798,27.6356,27.9318,"448,180,680,875.17"
01/12/2566,30.4732,27.6635,22.249,20.2472,26.931,33.2372,26.739,22.2843,22.0988,27.8786,27.656,27.9272,"448,468,803,415.94"
01/11/2566,30.4052,27.615,22.2441,20.2468,26.8829,33.1522,26.7796,22.2342,21.9929,27.8774,27.5224,27.609,"447,724,507,527.62"
01/10/2566,30.3794,27.5952,22.2432,20.2464,26.8609,33.1266,26.9633,22.0432,21.9354,27.8762,27.4126,27.7693,"447,465,202,091.80"
01/09/2566,30.3716,27.5963,22.2419,20.2461,26.8627,33.0731,26.9792,22.281,21.8235,27.875,27.4791,27.6536,"447,482,991,143.28"
01/06/2566,30.3432,27.5855,22.2146,20.2449,26.8498,33.0293,26.7559,22.2066,21.7713,27.8713,27.4264,28.061,"447,291,047,500.84"
01/05/2566,30.2166,27.5042,22.2082,20.2445,26.7682,32.8363,26.586,22.2507,21.5693,27.8701,27.2506,27.4607,"445,918,698,655.39"
01/04/2566,30.2463,27.5207,22.2041,20.2441,26.7833,32.8704,26.5724,22.2018,21.5991,27.8689,27.2772,27.9022,"446,212,236,208.29"
01/03/2566,30.2228,27.5067,22.187,20.2438,26.7653,32.8102,26.5387,22.1557,21.4817,27.8677,27.1967,27.9384,"445,969,759,842.75"
30/12/2565,30.2267,27.5048,22.1796,20.2418,26.761,32.8282,26.5416,22.1154,21.5113,27.8629,27.0977,27.8929,"445,981,336,494.45"
29/12/2565,30.2565,27.5202,22.178,20.2414,26.7771,32.8797,26.6673,22.0982,21.5526,27.8616,27.1059,27.7904,"446,295,254,819.03"
28/12/2565,30.1771,27.4754,22.1684,20.2411,26.7343,32.7456,26.4072,22.0933,21.419,27.8604,27.0455,27.719,"445,533,303,627.53"
27/12/2565,30.1682,27.4748,22.1793,20.2407,26.7292,32.7467,26.2953,22.0737,21.481,27.8592,26.9901,27.734,"445,538,420,332.74"
26/12/2565,30.1839,27.4993,22.1765,20.2403,26.7458,32.7451,26.022,22.0663,21.5258,27.858,27.1214,27.6423,"442,607,632,858.28"
23/12/2565,30.1573,27.4806,22.1671,20.2392,26.7284,32.7095,25.9072,22.0084,21.5073,27.8544,27.1219,27.6181,"442,319,351,873.72"
22/12/2565,30.1678,27.4876,22.1651,20.2388,26.7364,32.7305,25.8679,21.9768,21.5431,27.8532,27.1983,27.4891,"442,473,704,426.39"
21/12/2565,30.163,27.4842,22.1583,20.2384,26.7294,32.7274,25.7457,21.8152,21.5809,27.8519,27.2314,27.8825,"442,436,279,408.58"
20/12/2565,30.129,27.4674,22.1621,20.238,26.7127,32.6536,25.7587,21.8326,21.4598,27.8507,27.2261,27.9573,"442,176,869,047.66"
19/12/2565,30.1978,27.5228,22.1679,20.2376,26.7622,32.7409,25.9122,21.8999,21.5054,27.8495,27.3829,27.5716,"443,150,599,612.09"
16/12/2565,30.2639,27.5631,22.1723,20.2375,26.7978,32.8563,25.9006,21.8698,21.6761,27.8459,27.5072,27.7741,"443,890,955,921.40"
15/12/2565,30.3262,27.5964,22.1722,20.2371,26.8286,32.9956,25.83,21.7183,21.9146,27.8447,27.5779,27.4853,"444,529,363,937.58"
14/12/2565,30.3549,27.5913,22.1715,20.2367,26.8305,33.0951,25.9716,21.675,22.0919,27.8435,27.5735,27.6739,"444,587,953,507.23"
13/12/2565,30.3528,27.5758,22.1296,20.2363,26.8174,33.134,25.8916,21.6183,22.1666,27.8423,27.5344,27.9303,"444,406,755,963.81"
12/09/2565,30.3038,27.5454,22.1289,20.2348,26.8019,33.0547,25.8236,21.5318,22.0125,27.8374,27.4342,27.6063,"443,916,186,610.49"
12/08/2565,30.288,27.5398,22.1186,20.2344,26.7861,33.0158,25.8063,21.5522,21.9977,27.8362,,,"443,866,749,259.83"
12/07/2565,30.299,27.5571,22.1085,20.2341,26.7962,33.0178,25.8118,21.5525,21.9562,27.835,,,"444,190,267,985.90"
12/06/2565,30.3159,27.5443,22.0912,20.2337,26.7956,33.1009,25.9301,21.5899,22.0636,27.8338,,,"444,121,883,004.69"
12/02/2565,30.3302,27.5349,22.088,20.2322,26.7857,33.1577,25.9703,21.529,22.207,27.829,,,"444,068,075,432.79"
12/01/2565,30.3563,27.5411,22.0686,20.2318,26.7923,33.2167,26.108,21.5485,22.2507,27.8278,,,"444,258,768,123.20"
30/11/2565,30.2947,27.4908,22.0445,20.2314,26.7554,33.1192,26.0832,21.4644,22.0875,27.8265,,,"443,427,110,286.08"
29/11/2565,30.2289,27.4665,22.0519,20.2306,26.7307,32.9419,25.9195,21.5278,21.8315,27.8253,,,"442,976,603,165.21"
28/11/2565,30.2316,27.4784,22.0536,20.2302,26.7335,32.9241,25.7535,21.4375,21.8423,27.8241,,,"443,187,932,148.96"
25/11/2565,30.3061,27.5231,22.0366,20.2299,26.7718,33.0745,25.8213,21.5426,22.0242,27.8205,,,"440,716,947,707.45"
24/11/2565,30.2971,27.5113,22.0172,20.2295,26.7624,33.0704,25.9233,21.4486,21.9917,27.8193,,,"440,600,219,521.90"
23/11/2565,30.3631,27.5557,21.9976,20.2291,26.7994,33.1993,25.9145,21.4042,22.1369,27.8181,,,"441,415,368,008.58"
22/11/2565,30.2492,27.4745,21.9867,20.2287,26.7362,33.0137,25.7717,21.4126,21.9017,27.8168,,,"440,139,655,592.75"
21/11/2565,30.2661,27.4801,21.9833,20.2283,26.7456,33.069,25.8154,21.5126,21.9601,27.8156,,,"440,311,559,886.77"
18/11/2565,30.1832,27.416,21.9875,20.228,26.6919,32.9453,25.7275,21.33,21.859,27.812,,,"439,330,193,396.08"
17/11/2565,30.2233,27.4554,22.0006,20.2276,26.7256,32.9976,25.7228,21.4689,21.8946,27.8108,,,"440,019,484,597.41"
16/11/2565,30.2462,27.4601,21.9999,20.2272,26.728,33.0634,25.8035,21.4856,22.0115,27.8096,,,"440,236,440,404.32"
15/11/2565,30.2231,27.4253,22.007,20.2269,26.7023,33.0392,26.0139,21.5576,22.0005,27.8084,,,"439,818,589,939.52"
14/11/2565,30.2242,27.428,21.9864,20.2264,26.7029,33.0365,25.9496,21.3966,21.9691,27.8071,,,"439,936,528,437.76"
11/11/2565,30.2194,27.4125,21.9729,20.2261,26.6873,33.0116,26.2069,21.5399,21.8908,27.8021,,,"439,805,561,876.27"
11/10/2565,30.2909,27.4918,21.9248,20.2257,26.7418,33.1023,25.8419,21.4163,21.9566,27.8008,,,"441,055,774,979.94"
11/09/2565,30.1663,27.4013,21.909,20.2253,26.6795,32.9121,25.8608,21.4419,21.6175,27.7996,,,"439,670,015,566.86"
11/08/2565,30.3029,27.4818,21.8828,20.2249,26.7508,33.1889,25.9999,21.4932,21.947,27.7984,,,"441,207,015,046.43"
11/07/2565,30.2013,27.4111,21.8853,20.2245,26.6869,33.037,25.8041,21.5169,21.8997,27.7972,,,"440,150,118,159.76"
11/04/2565,30.2006,27.4072,21.8571,20.2234,26.681,33.0277,25.8889,21.4766,21.8324,27.7936,,,"440,170,039,124.10"
11/03/2565,30.2741,27.4748,21.8514,20.223,26.7291,33.1193,25.9055,21.5138,21.8986,27.7924,,,"441,336,475,685.60"
11/02/2565,30.2264,27.4257,21.8464,20.2226,26.685,33.063,25.9414,21.4402,21.891,27.7912,,,"440,669,135,646.61"
11/01/2565,30.2578,27.4451,21.83,20.2222,26.6911,33.1205,25.9068,21.3965,22.0144,27.79,,,"441,107,939,344.37"
31/10/2565,30.2919,27.4808,21.8206,20.2218,26.71,33.1729,25.6745,21.3374,22.1279,27.7888,,,"441,721,549,243.87"
28/10/2565,30.2321,27.4418,21.8264,20.22,26.6766,33.0583,25.6069,21.3924,21.99,27.7851,,,"441,134,578,093.46"
27/10/2565,30.2302,27.4344,21.8152,20.2196,26.6708,33.086,25.5794,21.4214,22.0405,27.7839,,,"441,158,902,056.13"
26/10/2565,30.1537,27.3707,21.8032,20.2192,26.6157,32.9924,25.3842,21.3771,22.0122,27.7827,,,"437,088,229,698.99"
25/10/2565,30.227,27.4342,21.7807,20.2188,26.6712,33.112,25.3337,21.2855,22.0953,27.7815,,,"438,196,069,236.16"
21/10/2565,30.1594,27.3751,21.7649,20.2173,26.6359,33.0656,25.2211,21.3155,22.0156,27.7767,,,"437,355,714,305.11"
20/10/2565,30.1043,27.3331,21.7689,20.217,26.6051,32.9588,25.242,21.29,21.8615,27.7755,,,"436,749,645,295.71"
19/10/2565,30.1228,27.3553,21.7708,20.2166,26.6172,33.0107,25.0165,21.3901,21.9894,27.7743,,,"437,219,986,025.30"
18/10/2565,30.1461,27.3763,21.7858,20.2162,26.6299,33.0568,24.9894,21.2986,22.0959,27.7731,,,"437,705,827,413.77"
17/10/2565,30.0967,27.358,21.7858,20.2158,26.609,32.9528,24.6675,21.2852,21.9843,27.7719,,,"437,447,407,015.08"
10/12/2565,29.9959,27.3129,21.7984,20.2148,26.5609,32.7099,24.5591,21.3534,21.6799,27.7658,,,"436,675,483,071.61"
10/11/2565,30.0235,27.3304,21.7888,20.2144,26.5741,32.7777,24.5043,21.3263,21.7946,27.7646,,,"437,152,245,172.05"
10/10/2565,30.0632,27.3569,21.8172,20.214,26.6066,32.8567,24.6359,21.5184,21.8981,27.7634,,,"437,754,986,034.23"
10/07/2565,30.0225,27.306,21.8254,20.2129,26.5691,32.8306,24.8349,21.5162,21.9012,27.7598,,,"437,322,887,798.68"
10/06/2565,30.0722,27.3314,21.827,20.2125,26.5855,32.9527,24.9121,21.4099,22.1233,27.7586,,,"437,949,542,404.09"
10/05/2565,30.1188,27.3703,21.8346,20.2121,26.6115,33.0155,24.8413,21.4914,22.2268,27.7574,,,"438,738,006,932.46"
10/04/2565,30.128,27.3991,21.8339,20.2117,26.632,32.9587,24.8123,21.5753,22.1048,27.7562,,,"439,432,033,837.41"
10/03/2565,30.1483,27.4391,21.809,20.2114,26.6735,32.9379,24.5305,21.6301,21.9677,27.755,,,"464,562,675,032.09"
30/09/2565,30.0039,27.3156,21.7913,20.2102,26.5722,32.7127,25.0447,21.6233,21.6292,27.7514,,,"462,495,623,011.05"
29/09/2565,30.1207,27.3807,21.77,20.2084,26.6218,32.9505,25.1031,21.6787,21.9132,27.7501,,,"463,717,396,046.13"
28/09/2565,30.2432,27.4425,21.7512,20.2081,26.6724,33.1989,25.2701,21.6094,22.2084,27.7489,,,"464,899,948,423.30"
27/09/2565,30.1121,27.3597,21.7714,20.2078,26.6132,32.9731,25.4053,21.8088,21.9094,27.7477,,,"460,107,542,792.13"
26/09/2565,30.1663,27.409,21.7947,20.2074,26.6558,33.0135,25.4841,21.9884,21.926,27.7465,,,"460,942,041,318.79"
23/09/2565,30.1918,27.4369,21.8312,20.207,26.6781,33.0341,25.6614,22.2189,21.9452,27.7429,,,"461,443,081,072.49"
22/09/2565,30.3024,27.5088,21.8734,20.2066,26.7444,33.243,25.8299,22.3448,22.2116,27.7417,,,"462,767,092,726.44"
21/09/2565,30.311,27.5173,21.8946,20.2063,26.7434,33.2736,25.6725,22.27,22.351,27.7405,,,"462,932,190,424.32"
20/09/2565,30.338,27.5152,21.8928,20.206,26.7377,33.3735,25.7702,22.2595,22.517,27.7394,,,"463,010,886,421.47"
19/09/2565,30.3727,27.5391,21.9049,20.2057,26.7531,33.4203,25.6241,22.2934,22.6188,27.7382,,,"463,442,792,039.76"
16/09/2565,30.4039,27.557,21.9053,20.2055,26.7701,33.484,25.6059,22.2653,22.7019,27.7347,,,"463,785,622,736.31"
15/09/2565,30.4797,27.5928,21.9323,20.2052,26.8121,33.6257,25.7829,22.4216,22.8632,27.7317,,,"464,496,339,021.27"
14/09/2565,30.528,27.6238,21.9475,20.2049,26.8401,33.7025,26.0049,22.5555,22.911,27.7305,,,"465,084,343,240.15"
13/09/2565,30.4982,27.5988,21.9633,20.2046,26.8166,33.6766,26.1254,22.6228,22.9168,27.7293,,,"464,710,168,642.82"
09/12/2565,30.6485,27.6675,21.9593,20.2043,26.8875,33.9906,26.1255,22.5462,23.397,27.7282,,,"466,045,294,106.14"
09/09/2565,30.5277,27.6139,21.9623,20.2039,26.8286,33.7435,25.9154,22.5822,23.0784,27.7247,,,"465,056,831,697.30"
09/08/2565,30.4638,27.5954,21.9583,20.2036,26.8059,33.5834,25.7572,22.5517,22.8332,27.7235,,,"464,664,109,402.93"
09/07/2565,30.51,27.6217,21.9472,20.2033,26.8409,33.6537,25.8152,22.5216,22.8701,27.7224,,,"465,153,386,998.27"
09/06/2565,30.4309,27.5922,21.9697,20.203,26.8125,33.4807,25.8251,22.6397,22.6132,27.7212,,,"464,610,587,553.72"
09/05/2565,30.4759,27.628,21.9827,20.2027,26.846,33.548,25.6205,22.7774,22.7356,27.7191,,,"465,241,075,490.29"
09/02/2565,30.5357,27.6609,21.9756,20.2018,26.8802,33.6616,25.6271,22.7852,22.8755,27.7156,,,"465,867,619,444.31"
09/01/2565,30.5479,27.6624,21.9847,20.2015,26.8862,33.7169,25.6,22.6309,22.9908,27.7144,,,"465,950,362,195.24"
30/08/2565,30.5874,27.6977,22.0206,20.1964,26.9173,33.7328,25.8464,22.6553,22.9866,27.712,,,"466,588,409,345.45"
29/08/2565,30.6414,27.713,22.0044,20.1961,26.9427,33.8703,25.5983,22.7278,23.2408,27.7108,,,"466,928,170,871.04"
26/08/2565,30.6146,27.6911,22.023,20.1951,26.9166,33.8428,25.8679,22.6931,23.2338,27.7072,,,"463,272,919,571.91"
25/08/2565,30.6173,27.6683,22.0104,20.1946,26.8954,33.8859,25.8852,22.79,23.3748,27.706,,,"462,980,368,440.68"
24/08/2565,30.5849,27.6607,22.0105,20.1943,26.8839,33.7977,25.6665,22.541,23.2692,27.7048,,,"462,797,489,222.15"
23/08/2565,30.589,27.665,21.999,20.194,26.8896,33.8028,25.6026,22.6654,23.2593,27.7036,,,"462,894,722,869.81"
22/08/2565,30.5731,27.6491,21.9991,20.1937,26.8713,33.8051,25.3579,22.3399,23.3907,27.7024,,,"462,663,236,830.14"
19/08/2565,30.5921,27.6456,22.0086,20.1936,26.8691,33.8591,25.5183,22.3565,23.5143,27.699,,,"462,692,829,080.29"
18/08/2565,30.6773,27.7023,22.0431,20.1934,26.9221,33.9861,25.6655,22.3815,23.6843,27.6978,,,"463,716,675,587.83"
17/08/2565,30.6656,27.6972,22.0604,20.1931,26.9157,33.9615,25.7142,22.4204,23.6717,27.6967,,,"463,662,201,842.90"
16/08/2565,30.7071,27.716,22.0472,20.1928,26.9357,34.042,25.5666,22.3068,23.8208,27.6955,,,"464,037,620,373.40"
15/08/2565,30.7265,27.7271,22.035,20.1925,26.9422,34.0849,25.558,22.4531,23.8715,27.6944,,,"464,264,111,444.33"
08/11/2565,30.5511,27.6369,22.025,20.1914,26.8411,33.7605,25.4731,22.5022,23.4443,27.6898,,,"462,649,910,656.65"
08/10/2565,30.6347,27.6845,22.0066,20.1911,26.8938,33.8859,25.4229,22.3077,23.5408,27.6886,,,"463,504,515,151.53"
08/09/2565,30.495,27.6039,21.9809,20.1907,26.8116,33.6478,25.4659,22.4267,23.2059,27.6882,,,"462,098,325,480.53"
08/08/2565,30.6477,27.688,21.9761,20.1904,26.8971,33.9362,25.3875,22.3263,23.5788,,,,"463,634,344,580.22"
08/05/2565,30.5478,27.6299,21.9906,20.1893,26.8416,33.7647,25.1703,21.968,23.4599,,,,"462,603,617,468.42"
